"","bootstrap1","bootstrap2","bootstrap3","bootstrap4","bootstrap5"
"result.1030",161.467873919065,167.599667971368,178.617282695468,186.348525442154,155.492793681122
"result.1031",129.910406801689,137.454630708802,154.783281892354,170.517911599129,201.679583615208
"result.1032",177.926234355654,153.78511381539,172.039673058726,186.045847961691,161.807192215619
"result.1033",177.567026724909,161.065597509049,185.125004644586,174.580028902095,170.725447682443
"result.1034",204.425260442346,165.939185692634,146.228438978329,137.957212933219,162.214012152084
"result.1035",143.302755583215,193.245454546131,212.420904117007,164.270529944815,140.403566108584
"result.1036",174.128760191,152.165268463682,163.300645257285,143.170997035225,158.443316049062
"result.1037",190.667267583947,160.722592921749,188.186416888141,125.668429726075,196.580309788052
"result.1038",155.330285750726,135.794551441658,150.400948380137,166.098563177212,209.329908649156
"result.1039",152.707846075872,170.220089972752,189.617904283277,171.136217540501,196.385110171353
"result.1040",173.199855252275,164.656912294075,195.017282929309,194.870459681233,150.327752186529
"result.1041",165.778868718234,183.330856844305,158.453125273486,145.756679775209,187.582296412627
"result.1042",188.482931151987,134.678019195288,162.296437586272,160.86220333454,199.563318352732
"result.1043",162.591939601834,190.155268877383,184.917469139753,151.693476065495,144.564110925968
"result.1044",182.659302385697,144.190459995031,135.774622410655,175.379496723497,185.498959465378
"result.1045",157.72126642227,142.373268691239,166.798312047202,180.158774966191,136.401682525571
"result.1046",170.607236495352,148.943526619634,166.395820092556,129.581435761766,196.518663761479
"result.1047",160.825194345392,171.474618575673,187.261038566553,128.528783547314,158.62200649499
"result.1048",175.989678740882,165.984571068075,162.68996852984,171.204224294187,169.327153929816
"result.1049",197.975101955504,156.242298368537,191.531377301681,138.256495751545,141.714873396072
"result.1050",202.105468103941,120.857291206282,188.986512639129,175.036588412683,188.691004563927
"result.1051",165.023833197243,168.977243017341,163.404289244431,193.826094670678,166.281805832261
"result.1052",183.717011971704,146.832607460698,148.127551044053,151.253441437917,187.519731238559
"result.1053",143.24962126494,140.951767979502,145.794191466596,146.153980466685,150.665576102661
"result.1054",179.248636443419,155.924346074653,170.840464783662,141.963855894917,149.315868469265
"result.1055",179.057232328933,155.138078521324,212.872557922027,173.75422038558,170.167717828026
"result.1056",192.017229136875,212.25442252674,166.722712570534,161.637178909541,164.563890877502
"result.1057",160.271820737259,129.123677247774,175.174352864373,141.703804972195,166.405545331145
"result.1058",149.792627422818,167.042762565862,144.830826054554,150.94232466006,194.01608480239
"result.1059",151.133291081252,215.373188437538,186.916619054797,181.878819094972,185.605652404663
"result.1060",161.259366842146,144.462300257158,185.660741193803,183.798188465596,180.192440323372
"result.1061",152.129670940729,157.963046052326,182.15957219879,124.322221562174,163.97675135079
"result.1062",149.005738196335,164.287658209211,143.715368312831,158.367661309642,203.121648388263
"result.1063",152.015449041435,157.440005088732,140.364069217924,136.069212273071,177.75612732967
"result.1064",158.134649276714,156.832640194982,159.801494326581,188.569011649558,166.961511088798
"result.1065",155.993125786366,167.659698739939,196.600608937373,124.054660398078,169.553357918449
"result.1066",148.40276485438,117.672528463462,179.135469579085,138.814959464022,189.012299718934
"result.1067",174.674275402317,163.375631660218,204.021396465246,156.379451353116,154.423197437334
"result.1068",172.628475197574,150.924984511517,169.680837592606,162.58646333385,185.112293833094
"result.1069",159.129650621692,134.729895623068,122.974324224689,195.037081224246,184.368133633067
"result.1070",196.401450645825,129.946645125387,163.34555522787,188.871630105778,160.327146301724
"result.1071",176.928459054546,134.893852545279,198.47807783149,167.085850977063,158.265770173707
"result.1072",162.816077452706,131.091167363977,185.556620177798,178.657476000046,185.362179450324
"result.1073",156.105568366427,165.865014083511,173.978324469763,200.062681794325,220.655966866712
"result.1074",182.652949742086,154.132407767442,154.093448964193,133.556995048623,171.081120154777
"result.1075",155.046960857362,221.603913150223,200.509965017637,160.968292206735,157.4975093706
"result.1076",160.374849657638,164.672772733873,209.941963921367,151.008077323055,170.527899439874
"result.1077",207.779207564237,162.763008741672,161.380360954625,172.871880817607,192.882569193458
"result.1078",127.764070344381,154.026644004644,184.806583183205,146.179964231467,183.108386058202
"result.1079",164.882785839048,152.934271757083,183.884572888809,156.04609799074,179.028478160502
"result.1080",160.967149732386,172.229665443413,104.553845451874,188.572015988536,134.390504587486
"result.1081",155.578138027398,150.874881995645,184.783620939896,141.980073765147,174.113219660989
"result.1082",179.911307506947,170.221877866296,188.122859992369,149.256718298464,156.256066300801
"result.1083",146.01193080644,162.091223028456,158.611877531769,165.270980061961,155.055183644624
"result.1084",149.186173049058,187.989775428124,182.922780239991,131.796634374916,162.748414862224
"result.1085",141.014288848117,110.344239329395,181.783118674909,181.66452283003,156.67750576672
"result.1086",158.323274888225,161.602467544102,187.465641221836,119.31622493036,188.539250719951
"result.1087",157.659936838494,172.036661631879,203.813353686708,148.919219115367,181.02457376781
"result.1088",164.167249500205,169.446094186597,158.922329771461,142.618004641786,168.617961667078
"result.1089",149.191134565995,148.465066190084,149.730784085253,128.391431144827,171.415444694495
"result.1090",131.179425958308,123.251822508675,199.330147357605,168.378484360129,130.960595203881
"result.1091",160.375359911496,165.932686329574,189.814604557449,139.250029550906,199.97989142109
"result.1092",188.28081348213,159.177278738063,159.271892716167,171.380569956377,181.910722184008
"result.1093",158.149830382926,144.548781990433,172.342850550718,156.636133326871,181.817398822809
"result.1094",144.331395764881,201.677647935123,170.100965551385,155.93575420589,185.640665007211
"result.1095",187.58703439942,187.614206641878,145.841573854293,148.619944544294,204.821826452258
"result.1096",181.686188169587,153.847310230113,160.112809140614,159.647202701072,189.863078454389
"result.1097",172.99347655885,154.255686737602,173.274181290416,143.583513539661,181.798065267868
"result.1098",134.86518114713,157.051036871066,208.584512574681,159.361128689791,171.103921524215
"result.1099",179.647195339134,143.466794362753,149.208635132462,138.989969323986,185.229673061174
"result.1100",160.188334337602,204.828696902033,166.75265862713,188.891746159852,157.601952282792
"result.1101",142.301525346067,123.017603673962,173.485259108481,167.679975637603,175.927155607105
"result.1102",205.246064244322,138.865408040321,179.625749608705,197.792846570108,183.762588230999
"result.1103",119.972790659824,165.726253305062,185.241816745181,184.029298923296,169.051570268704
"result.1104",133.122093068227,162.646874790008,199.295928396929,178.136503787389,161.777087539895
"result.1105",170.855318400337,213.17561544993,226.07880508556,175.419596005481,195.860194904107
"result.1106",177.61431654896,111.822090831367,231.225743030565,148.553254400793,180.089170217297
"result.1107",153.129357915359,162.215550297584,144.146078508667,147.373095241081,177.465715225519
"result.1108",138.116288643942,180.91862832648,184.805856460026,171.24730075284,184.316446652748
"result.1109",197.089334178693,147.761559570256,174.994487209516,178.067678316658,195.880476248469
"result.1110",148.873761905204,171.471655228057,150.849185309662,152.152953861824,200.858199400498
"result.1111",153.825061449286,180.256036067353,151.862023780459,130.047870539704,209.128597770633
"result.1112",182.802051600039,172.692575202964,176.621486818661,129.586270703173,212.811501740347
"result.1113",166.208594721071,127.28768532023,186.383945389338,168.528152269405,184.536028830141
"result.1114",163.792581961101,155.870092532709,150.675311908308,115.483105512145,188.357269616752
"result.1115",165.499226370178,176.256261788499,180.775976368624,124.57169088393,143.837059691064
"result.1116",147.662716710428,135.690273946921,186.733887049805,152.054365401857,176.016408363078
"result.1117",168.465749019455,178.518926068926,139.348676625965,172.18448932136,168.852090198062
"result.1118",169.751640991451,176.351125536057,161.231490269433,186.873235646735,204.543657729155
"result.1119",135.472669914798,144.818112073451,201.186327144695,184.432630226769,168.704266891284
"result.1120",203.906038465365,165.237598064484,149.272832100157,160.311621053883,168.630261981334
"result.1121",181.296208279936,205.434237113836,147.930670216708,138.961998363028,178.216973363571
"result.1122",162.66062639881,162.33314672416,156.46496598648,193.229553447356,162.514762446103
"result.1123",158.146353921911,180.77680838955,182.670063506078,181.05230555047,178.817915688255
"result.1124",160.80697420333,149.048649538535,175.572902870648,145.123151626832,174.021347965392
"result.1125",151.975448716462,170.196937044116,182.05258274898,177.049498742259,161.463282659617
"result.1126",143.49828999705,156.633619934065,176.439348026763,198.820345954375,145.501603144745
"result.1127",145.228890929042,174.136265209646,168.841215042824,189.582855909183,176.72572999133
"result.1128",150.366883000575,178.865518725601,187.023643183292,167.599080050705,171.300670214615
"result.1129",156.328849941544,147.021200930667,164.996086547188,159.658794378209,177.120150737533
"result.1130",184.714422507727,151.06335808595,159.858723637797,186.060955722066,151.565573856833
"result.1131",180.505035885518,176.863788606715,159.957798966873,168.299794221055,185.639861904402
"result.1132",193.238150263866,170.66931500489,236.503118553178,157.195515638186,185.603861302419
"result.1133",146.687575504568,156.340055599201,158.91424359749,154.778975176374,201.016720339367
"result.1134",184.500292222278,156.130511219049,182.784686609658,180.941071441232,184.877299474972
"result.1135",187.599354515005,158.722769169433,185.291617170855,168.289832269306,226.068483735608
"result.1136",156.220357765413,156.595130181785,154.21034153187,138.613212604834,192.497911281055
"result.1137",147.062771953715,140.754265462658,189.217931240685,182.839506624938,146.626568243557
"result.1138",168.500427067873,157.963360301264,189.614910073974,205.265615840861,197.698075922825
"result.1139",207.76802149844,143.697640071903,181.298902747955,178.422589638354,215.043347571431
"result.1140",155.237585270739,161.293582838848,184.22253850412,203.518126501657,154.089310759064
"result.1141",173.238449653041,154.36154924329,157.866775951206,172.285879292471,168.145007574695
"result.1142",179.596978005405,169.586198966007,210.214391337094,151.155067326474,194.656709335718
"result.1143",163.212937282172,158.374080085559,215.818188326605,169.126643482126,180.374942194264
"result.1144",171.781075167871,134.556040430736,195.984777561797,187.009048086307,178.858958325231
"result.1145",218.306183134988,164.155829189667,163.938169268782,169.770272634429,222.83074557391
"result.1146",161.685461794727,162.983213815972,185.736042935442,173.719823361465,187.888132960575
"result.1147",166.269998649841,151.158248360825,167.847327811258,139.256947377716,199.900233035617
"result.1148",205.979566287283,160.352597645353,159.474521901629,154.438418658859,178.030783095033
"result.1149",192.074431674918,183.637400703948,152.604730551577,153.033244046632,167.91314908271
"result.1150",188.154920515781,175.885734155435,205.826677375776,163.092988130946,174.513668794915
"result.1151",143.935982730024,201.969371458938,147.851702593284,162.308362971757,192.10260748388
"result.1152",156.027934548934,172.076242232662,159.499853276539,206.941552306348,154.982805183108
"result.1153",146.592449901138,126.747091172434,183.51471721638,140.402570775271,177.713813785465
"result.1154",188.774520612214,191.00839531119,152.936834782246,241.78316073271,205.429678208308
"result.1155",145.306415717708,153.575996443227,152.102345074116,131.041870984222,184.338365230435
"result.1156",183.535906293412,158.922318770838,194.467701594939,149.136606488399,190.618319889175
"result.1157",193.065165577608,150.130982855841,164.349517613759,155.229730362152,152.675816621786
"result.1158",158.384634235092,147.516721027903,184.607640851814,162.009376122056,188.431593999888
"result.1159",195.497163356914,164.458481701714,156.84843394303,210.356149143567,192.490058890977
"result.1160",178.228511093629,187.128582521698,147.22748857957,191.792601833265,174.312706074533
"result.1161",170.115014330252,135.270242992249,147.627715375394,161.726071706328,149.098713878275
"result.1162",136.474253314586,170.384253281532,176.246912925716,181.442487843063,134.966195212772
"result.1163",149.898552156907,146.839802420464,136.770866607308,191.837037228671,141.253989043191
"result.1164",172.392420867056,155.693178236929,142.156952766667,137.625596872722,186.044074265066
"result.1165",183.991351164534,124.546674186412,164.709334006352,131.253213619808,214.916022148455
"result.1166",143.151450421366,153.684356898408,217.987458874087,137.575084959304,149.261316778195
"result.1167",150.156366779793,161.105104814687,183.702491720944,139.695155901381,224.491270774543
"result.1168",151.539934138889,170.923729221784,130.761041923903,171.495133618981,169.500813372355
"result.1169",162.392579009167,201.005415694538,183.97826898421,143.679021545133,171.715909333333
"result.1170",188.809531052088,173.157468853618,176.658154364703,128.742040719822,223.926378123606
"result.1171",164.461908494222,158.986556992298,167.023057395969,137.691060627695,171.993299777351
"result.1172",150.119019970643,130.792036455672,195.475457710986,145.109967515406,193.354158630497
"result.1173",179.724726799206,142.566640823618,129.547868359222,123.297199456301,172.877980760936
"result.1174",153.044319777277,140.184610265356,173.598650346919,148.908219567798,184.824836084765
"result.1175",190.898424544696,164.887724417119,152.224530465218,154.196139292738,187.834721792845
"result.1176",214.291853587281,168.421285073716,197.483468946176,200.951113457674,187.209142495468
"result.1177",148.746456246354,202.149308203496,170.821726369087,124.777541500032,187.172250749051
"result.1178",176.495277030684,144.49941064683,173.469294033605,168.833747433336,165.348459906063
"result.1179",177.365343680278,121.328525092639,203.508046945699,162.584431534841,168.964925574676
"result.1180",157.660645443794,150.335058153253,152.370196596318,204.646840506725,156.233436709429
"result.1181",148.105754309833,183.583449629223,209.356405582851,168.758457305878,180.317708491516
"result.1182",136.91882456077,122.58401226037,146.437181232494,179.512082784167,196.625671594854
"result.1183",172.063954939576,154.845447979839,172.400763029252,159.45842183506,150.632722737135
"result.1184",163.254360356114,144.019485214904,183.380947859321,153.937938423474,185.875417937675
"result.1185",186.981942895726,176.181892928865,164.273566108066,144.604470066453,211.066951851147
"result.1186",155.709524385572,122.138735349092,161.530600841569,187.059768828365,164.23224977352
"result.1187",213.324279537597,179.833714899962,157.617926354986,154.887651862503,161.704740240343
"result.1188",210.398297372595,136.473904139271,174.654599774185,171.501564493722,175.832081676401
"result.1189",209.763815537614,181.231326991349,154.952086696124,150.225990121583,166.891829318296
"result.1190",176.089064461842,161.887683163096,143.680359376176,139.424553005121,135.697972772143
"result.1191",187.256412265057,195.474482609642,119.311864761372,125.855101838775,178.304030670921
"result.1192",213.123724061913,172.347890101507,185.394981559476,141.346924627367,202.600334623639
"result.1193",166.29043294531,154.271164527497,171.042557889967,180.851979239368,193.360639281617
"result.1194",171.013036523263,143.598860149659,167.50754674904,159.611485545908,166.114235957807
"result.1195",154.732461329605,164.620092958014,143.479837172625,150.59648803001,161.6094097318
"result.1196",125.415333337553,170.715478779768,190.516986286604,148.888340370656,218.828316900048
"result.1197",167.098961123339,152.988978151724,176.770496016798,163.084519971546,112.162156981116
"result.1198",175.240334556595,129.548387023243,124.669110699051,170.657760322441,203.830393954394
"result.1199",164.908952452357,156.021544730597,190.334568772473,150.243088466186,210.355620834273
"result.1200",154.405052209098,139.75063501881,140.218120675873,195.113215483517,162.112983967829
"result.1201",179.984112219826,128.990831897688,174.777058441986,133.568057211466,209.793443235117
"result.1202",182.855821770607,131.949184324391,235.260429345939,172.646343982791,205.978036008646
"result.1203",175.316750589303,151.443472517965,173.223403243514,147.387543362222,162.111270785458
"result.1204",172.306198725317,145.086027605667,143.783107047111,172.46259150905,175.163649181001
"result.1205",209.70572514093,113.455452499011,178.292483402007,139.734207342773,206.798392748603
"result.1206",131.685086534968,164.859760061868,233.819421773058,160.437695209353,190.145222262763
"result.1207",183.381836402915,174.807685669775,138.458719838689,164.377978005516,180.697404524116
"result.1208",152.203521570614,163.468174220031,154.446486798114,161.951640060268,169.600850202913
"result.1209",156.773942077235,159.87633799357,185.603985086239,176.637499675246,183.449639088499
"result.1210",159.31052994478,183.758029341486,161.088017599674,143.512613824629,182.936193214839
"result.1211",173.799005958941,174.38122771293,149.85304772099,167.026625963875,187.304306957717
"result.1212",169.876105873261,154.134211452666,181.536584496351,164.485206866399,207.410194779581
"result.1213",163.73366207993,173.419432902714,179.755398609353,139.891245239075,160.966780253208
"result.1214",186.120340494385,129.731830256575,147.575755535465,167.23425869246,171.354415972379
"result.1215",190.406545448786,216.19896403315,195.238672950887,153.676053744328,177.09264490714
"result.1216",140.333425266221,163.038012361699,177.689654034455,205.397060811723,188.080715219621
"result.1217",157.849338077963,183.742864295387,179.6066672822,157.062089510746,181.106627998091
"result.1218",180.579949981731,178.55226443827,209.865264946437,158.070891446262,195.736009036692
"result.1219",172.188524609672,142.861820650164,153.565779315175,186.465369525266,170.650596105992
"result.1220",157.407717237203,175.923365480403,167.070258079969,130.112456446122,166.082118082548
"result.1221",142.963352628868,145.733441041005,168.533635959502,120.635810678992,160.389189608613
"result.1222",164.820863688527,179.093590153,180.272697639479,164.127907027336,184.365834761012
"result.1223",157.157029107323,153.406821712207,156.155384838267,166.123536675822,158.169061103439
"result.1224",135.94927030301,183.651363561672,202.079060684609,188.233082333203,171.593873089898
"result.1225",154.283637229524,148.614378720404,171.523079430835,151.281709096814,175.257587574291
"result.1226",173.459480289747,149.800605876742,172.112762369391,157.94026185461,190.345819390842
"result.1227",182.084148898035,174.090708154619,170.309952883022,182.076581945335,151.28642162773
"result.1228",155.788997458895,139.583807896381,173.281226141167,159.841033319993,152.096969151299
"result.1229",182.542223850311,194.857953107135,153.65397751388,149.555654829922,191.919543266201
"result.1230",155.923275000933,154.204912202669,144.077866492121,134.312748947697,162.542783285996
"result.1231",200.638560128286,150.464236354401,177.019504566711,148.649736684058,186.501038367948
"result.1232",204.579892789714,187.568452795413,186.21075523862,144.176648748324,179.525455922402
"result.1233",161.228985215099,157.008997448187,133.862611212269,165.614683998837,137.682295712478
"result.1234",152.752480455645,155.23185213702,136.032964712163,140.864446736082,173.522384351698
"result.1235",188.217464577185,150.356483942876,161.511377686682,146.046447381438,161.126645822947
"result.1236",182.755304907246,159.233589199664,171.430312128964,181.740721145964,171.126453444834
"result.1237",183.771581209954,168.765484803812,161.993416817489,117.03485096575,159.367189124058
"result.1238",202.58425696484,180.492514910502,156.164063417882,146.324384382596,173.114983031132
"result.1239",155.106417282184,163.980891430851,179.918508737675,169.833823231374,164.993047287709
"result.1240",159.272415578677,142.615889195439,149.147884024047,124.627711652087,191.39951314667
"result.1241",169.054688081455,130.765665638685,160.946250848452,190.775523245142,187.482935325535
"result.1242",162.605820853925,138.939195452167,153.743912095989,167.113846961114,176.538809160813
"result.1243",150.571921758692,154.034165937896,144.944999371433,174.585536303879,193.703447387334
"result.1244",169.951492327262,149.160608394464,167.790161322678,157.151532696592,179.729664119417
"result.1245",134.047049272837,167.35401520842,142.814254728758,167.426602160078,210.181813378458
"result.1246",171.419610987983,137.035435584447,168.371702241252,158.900942034568,164.571927777395
"result.1247",156.279050769531,177.30380858009,198.640258660556,173.017635536058,154.359332824409
"result.1248",165.636673629292,149.963213881621,171.672971126864,172.929286433517,151.085203179907
"result.1249",192.012790449146,147.252954267428,172.853439191452,163.797178145897,158.750972555511
"result.1250",184.371249016667,155.90531126161,118.854394341452,170.050560478684,170.840088988035
"result.1251",182.234876633487,123.223536979733,155.208727575769,143.836069628912,172.470117241145
"result.1252",155.202334850347,172.088449363848,160.182659268446,159.372494207746,173.776981468158
"result.1253",218.262745448534,148.545849905074,139.024525737125,144.964695769122,142.686435581566
"result.1254",170.847039538113,152.907590052302,197.723943776025,161.414689859952,183.985595135927
"result.1255",177.594301971798,167.877124488024,190.090406481971,157.387918672851,149.748361481016
"result.1256",159.874324716801,164.448562925262,199.976588360452,149.025861581749,134.002749398182
"result.1257",181.350823403077,164.068164793183,149.516161766385,151.698597383788,227.087592047619
"result.1258",131.876288474537,138.038759190498,154.886199555948,168.194928556731,179.434849903057
"result.1259",159.358501843113,143.749672875996,199.7707878668,194.789600705434,185.193725425994
"result.1260",171.487651443445,172.878539692758,151.357347595776,148.1951817818,198.693749605419
"result.1261",172.403453009859,151.422628239416,185.097892152064,146.068574159076,178.646989312851
"result.1262",187.771470570982,143.360818226585,146.894702282629,173.954317550392,216.654774908916
"result.1263",168.857887085516,167.755064474765,196.561067535528,162.516056334381,148.36925249038
"result.1264",152.666562278046,143.44080293337,160.704047721906,155.680241399129,181.118648516022
"result.1265",145.737103356825,193.655540337902,151.266121591606,137.819843398048,172.865610723903
"result.1266",147.377247836918,153.254636124273,181.239194749949,140.229038795044,185.569054682323
"result.1267",152.631402521156,174.94525240168,186.274827767696,155.54844642485,167.242866842471
"result.1268",173.802725422976,183.860674178977,196.191880525785,170.571693428093,194.448691706155
"result.1269",139.354030096488,149.021589697311,160.156852674672,164.493231825682,174.140808611284
"result.1270",132.560160371555,134.947138863917,171.98587601734,114.21535450657,168.258646232431
"result.1271",189.316270889222,160.35176089022,137.605900317036,152.486602923501,208.510311860781
"result.1272",149.572070656702,164.995391864806,144.1100715078,177.487798271054,183.505289408834
"result.1273",157.096748649148,189.447597121084,149.733419715607,157.448978676154,184.221204352012
"result.1274",193.742320276071,193.061512911834,155.015016523855,169.40230431332,137.268468284598
"result.1275",185.970972825164,164.32597401007,140.334111380609,116.554156799863,195.055638207094
"result.1276",155.708843314403,146.762990358109,160.069325930711,154.798725070254,173.078772762383
"result.1277",146.261433806894,120.774958177368,187.375515396285,188.863269895414,211.556963761461
"result.1278",158.672687188136,154.349657269623,187.373161994023,158.34303037631,184.263598142161
"result.1279",164.588686907148,171.536825472367,146.854944596989,131.37674079433,154.29117529026
"result.1280",193.809565148923,207.772847778639,144.976700159838,152.039197154564,167.307450152729
"result.1281",134.207091376184,148.059385157439,161.148050060689,137.588793904302,198.718176229111
"result.1282",121.0679071069,162.23264969101,182.323677256429,138.721946122469,185.936851017127
"result.1283",155.759515194747,175.105985334558,180.300219639605,178.89188448248,211.285023191646
"result.1284",152.021650534861,160.484239464557,205.407811315576,137.476599821944,187.537541509372
"result.1285",180.541950805486,115.19120465524,195.554595286067,147.298951705121,156.862430616827
"result.1286",155.625563033208,153.355452363607,152.763068354974,144.170289191637,175.855508980965
"result.1287",159.168658589673,157.44527752434,159.026367555121,152.633506562747,159.101767930694
"result.1288",161.876361408418,143.615066761746,172.638924648726,162.986032442426,172.177771916657
"result.1289",172.553313771253,154.254724219111,134.197752509853,153.343135327663,164.016704939711
"result.1290",155.470821270453,182.714896624309,153.333874953834,168.187813843963,174.971856867601
"result.1291",199.668229657064,178.758693925146,160.038937486299,123.978059625694,181.148739516896
"result.1292",190.181277196537,159.920588064448,158.441372431631,157.854281070551,177.511845305242
"result.1293",147.53089245555,162.637434896152,189.077649001011,173.646357531303,173.782230816117
"result.1294",194.113874590136,137.062578552453,154.205840102294,169.401901384994,161.692954644038
"result.1295",198.183640627588,139.503178459589,192.400760556408,213.684121568,223.703676245751
"result.1296",140.796904869763,168.846393123114,156.321726504831,125.395207668665,155.488589033942
"result.1297",127.316322783508,175.259708620908,206.09838906866,183.196750454255,176.718518190879
"result.1298",146.666473500853,140.601029155991,156.467641056744,167.875062056652,160.390177046078
"result.1299",147.09145393632,183.445924622777,193.521269004423,130.788829915391,165.06057688728
"result.1300",155.960615221901,118.943139212689,190.717896056808,154.919047706085,166.721056558252
"result.1301",157.234205886808,130.813041779574,169.402675092117,142.826949896892,138.331332877629
"result.1302",195.327382557169,157.550898422617,183.441914793548,141.818511737652,165.671195836151
"result.1303",146.232153971714,141.423252920155,194.534153370951,153.306781538701,170.625754258864
"result.1304",182.518476170418,155.276448105993,170.226549008311,155.033331887094,145.726721865535
"result.1305",113.19154970271,131.421353154137,148.182203129984,184.629582114202,189.456856054157
"result.1306",134.272834414988,187.92619179551,158.484496790621,180.476407629625,186.101534469694
"result.1307",157.847901963408,154.921322842314,131.343555802956,156.520090732445,166.887939828211
"result.1308",159.658952859218,137.670433087799,191.392783134587,183.729186866376,162.328183888411
"result.1309",155.462516799244,184.450495710758,193.741546012417,146.023401459165,159.431311433443
"result.1310",158.340987535536,188.308541679643,149.879169248016,182.783082182652,147.214644634534
"result.1311",156.020261701307,164.74894588409,192.602109140052,161.541266105498,163.325878494513
"result.1312",190.468676752984,173.817682102877,157.710437328461,139.138250584941,162.564988002169
"result.1313",193.816960583912,172.46267770783,199.109787525365,174.039584676276,155.241650245375
"result.1314",154.149331546053,152.476420490069,168.29038687537,137.100129816863,200.246740054031
"result.1315",186.911392559946,157.547079349429,156.017081312874,167.931103316906,185.189634809264
"result.1316",165.917856772588,164.255313782389,180.239932452384,167.859883450446,137.634123074001
"result.1317",166.766818748982,209.620791296061,159.23774618219,164.292453640656,152.966725192983
"result.1318",199.738596706073,176.213431548656,164.652743242237,182.999379699543,138.880600894153
"result.1319",188.262886784627,168.73766008576,189.602515588175,184.316683222485,181.787166530394
"result.1320",207.902118680761,141.975528000084,157.797313575425,170.305563492287,143.158551494341
"result.1321",138.554163151102,169.185491895332,170.525481106645,174.083597305701,168.389078547751
"result.1322",198.520646943347,157.800716870053,179.326619422324,166.300247171038,132.686766819023
"result.1323",188.635025848823,168.774720749259,188.221819877772,154.572645976858,183.167657487218
"result.1324",157.573010339643,159.38661330796,126.947771110474,133.507724796423,139.285085674448
"result.1325",167.627329046759,178.42988274522,165.27131573834,154.945516707257,144.772637946974
"result.1326",150.659438265961,143.980628019,203.674874892342,165.235332083144,186.73292960154
"result.1327",196.061774645976,140.777974346277,227.52457797,209.114128058756,179.909501793074
"result.1328",139.848640766275,147.619775173401,160.655572737437,143.425302737007,187.633580805527
"result.1329",178.52198998302,150.487139463756,175.987809186856,189.198848610366,188.191802984703
"result.1330",190.754469933066,179.480336705213,157.905377555631,143.218075394611,182.371952929348
"result.1331",159.686794736078,180.687681991921,186.45936061193,153.20029088975,176.387307828206
"result.1332",184.882043580673,166.062431450708,138.044757940377,142.806460609305,181.406191917133
"result.1333",141.012904159115,135.182719854614,184.051744659781,164.018620348098,153.037122413958
"result.1334",153.275238002526,147.265025388831,178.907350352265,156.278817844259,201.945376434765
"result.1335",166.958099602701,173.076214418561,166.140017501111,191.293917699278,140.069910480411
"result.1336",120.055009930155,150.228651186672,130.819496995853,164.829185064984,130.492827327615
"result.1337",196.57495873922,183.70703592878,150.142601076222,163.125979502067,166.870671499582
"result.1338",200.495873667425,160.177148973367,173.384570299556,135.931449376666,168.627951204758
"result.1339",157.042498619047,146.03706742759,174.135290854968,194.27928640626,152.124212662163
"result.1340",132.981525773862,165.259138566541,154.690994116556,174.974338984144,170.65023818987
"result.1341",182.280400530132,154.573235511643,178.784150512142,147.577545099674,179.521590322675
"result.1342",158.821532101619,159.814329649995,183.591132316729,174.461848540018,167.523071310558
"result.1343",180.43320924027,167.708982353475,134.926421309223,144.767078813295,140.72091185542
"result.1344",149.70550650631,117.065274182116,128.262442600317,167.403058753239,172.655719303649
"result.1345",154.583907458588,154.102954016852,190.600538915449,132.741879122732,167.974340661587
"result.1346",155.349321289511,140.859226658611,194.640405223991,187.335320003744,183.037770005713
"result.1347",186.66501083526,176.920251786939,171.749842538302,147.702892882411,163.137186795798
"result.1348",191.267771343045,148.961188156906,154.510931134922,128.545077478665,181.303111641138
"result.1349",187.959688326832,162.681080239193,162.982643479919,180.782862386495,152.946696742983
"result.1350",151.700100477295,176.600944374957,183.433986286439,137.989942765647,162.459791160867
"result.1351",166.465949817026,148.93472323193,142.365881668047,135.436384292632,163.537804005797
"result.1352",156.212802560629,141.969337516809,182.978094030868,150.500272676505,154.500748299983
"result.1353",170.180521325847,145.572572533912,145.455200119998,163.971450949353,179.354034297814
"result.1354",205.687873500254,163.319040454651,187.589381996176,150.900981437612,149.488899099468
"result.1355",171.491771928165,151.21289688126,181.986544148605,148.321350269761,165.500551634376
"result.1356",172.913548836759,161.951319222186,191.960125916054,179.95661337798,177.885107089926
"result.1357",142.757023523607,146.677895383645,152.252162720856,152.417602755952,171.448437552186
"result.1358",187.442973303534,172.024084003525,199.717784010266,176.991177571624,190.828005581598
"result.1359",143.221318414865,154.654117065097,168.136904776496,166.623272092493,155.271184206316
"result.1360",151.18088305393,200.025083263801,181.068168424245,139.346955998752,189.692113347413
"result.1361",137.810082115679,150.003151977636,144.966138768347,161.629298736772,146.434076181905
"result.1362",206.592285219763,143.474709097999,174.333412029544,149.839243325291,150.941271850703
"result.1363",189.005934790518,177.596572599877,156.46484100106,188.468717253893,190.712699362341
"result.1364",148.005846323987,126.289651186809,160.166416798608,169.822472268118,162.055432712584
"result.1365",168.330852744878,149.998715056119,191.083808179571,157.204196581933,179.086211519209
"result.1366",131.40732047892,149.998748528214,179.106023918024,149.347266216512,151.903319574448
"result.1367",128.578421131506,136.253042976397,164.924655840658,145.226265011814,179.236935115993
"result.1368",145.22593161098,138.084124600296,142.133999254107,185.862699733972,182.135345411247
"result.1369",195.218098961268,172.277317541053,140.979572882206,173.694827410397,184.936505224286
